SurveyResponseID,AnswerNumber,TripID,SpendType,ImputedSpendAmt,NonImputedSpendAmt,IndivOrTotalCosts,NoPeople,NoChildren,TripYear,TripQtr,TripType,POV,NoNightsOnTrip,ImputedSpendAccom,ImputedSpendTrnsport,SmoothedTripWeight,ExpenditureWeight,RespondentWeight
2790541,33,17146701,Alcohol,1.70666666666667,0,Individual,1,0,2010,3,Day Trip,Personal Business,NA,NA,17.5960422904244,14678.4167501317,14678.4167501317,281.503882879238
2790628,33,17155401,Alcohol,1.72631578947368,0,Individual,1,0,2010,3,Day Trip,Visiting relatives,NA,NA,25.4910115403886,10595.7943283646,10595.7943283646,203.207014516582
2787294,34,16822001,Alcohol,5.50458468176915,0,Individual,1,0,2010,3,Day Trip,Recreation,NA,NA,24.342325045206,5734.66043487868,5734.66043487868,109.979789162057
2787313,34,16823901,Alcohol,4.50682261208577,0,Individual,1,0,2010,3,Day Trip,Participating in sports activity,NA,NA,27.0522414459777,24205.0882239913,24205.0882239913,464.207171419011
2787609,34,16853501,Alcohol,5.50458468176915,0,Individual,1,0,2010,3,Day Trip,Recreation,NA,NA,46.0267116153897,4392.44164490193,4392.44164490193,84.2386068885302
2787670,34,16859601,Alcohol,7.35297397769517,0,Individual,1,0,2010,3,Day Trip,Visiting friends,NA,NA,29.1109689296642,9162.80441945643,9162.80441945643,175.725016263548
2787773,34,16869901,Alcohol,2.42863720073665,0,Individual,1,0,2010,3,Day Trip,Recreation,NA,NA,32.4071336107466,11715.4043526694,11715.4043526694,224.67898758544
2787840,34,16876601,Alcohol,1.72631578947368,0,Individual,1,0,2010,3,Day Trip,Recreation,NA,NA,19.1029094737384,10085.2353813044,10085.2353813044,193.415473066113
2787850,34,16877601,Alcohol,4.50682261208577,0,Individual,1,0,2010,3,Day Trip,Holiday,NA,NA,27.7526562528076,10426.9685537617,10426.9685537617,199.969259935156
2788097,34,16902301,Alcohol,1.77022573735376,22,Individual,1,0,2010,3,Day Trip,Business   ,NA,NA,259.224952422397,8487.9874824618,8487.9874824618,162.783321581459
2788210,34,16913601,Alcohol,3.8801652892562,20,Total,2,0,2010,3,Day Trip,Business   ,NA,NA,35.1943222401256,11045.8496181961,11045.8496181961,211.838211855815
